,death
196303,1
179529,0
85776,0
188864,0
8382,0
73110,0
74467,0
329,1
82013,0
224317,0
56620,0
57547,1
127793,0
77527,0
26191,1
201017,1
188170,0
177110,1
236147,0
84584,1
215269,0
200320,1
79230,1
30473,0
134102,0
56257,1
171795,1
156483,0
63498,0
26501,0
194965,0
149558,0
115967,1
144130,0
196515,0
107742,0
45987,1
31249,1
142992,1
148596,0
236982,0
142064,1
102633,0
220039,0
63179,1
228571,1
190064,0
30001,1
99100,1
133038,0
36345,0
190627,0
126447,1
7012,0
219900,0
150401,0
7640,0
15640,0
199861,1
223434,0
136263,1
190102,1
68679,0
58496,1
189119,0
124607,0
98960,0
170359,0
105795,1
53121,0
23889,1
63157,0
229644,0
24425,0
161654,0
32292,1
82308,0
26423,1
228664,0
101844,1
203533,0
144403,0
72042,1
191951,1
45134,1
56926,1
204639,1
218798,1
95066,1
126579,0
213260,1
34882,1
43763,0
135116,1
116843,1
185860,0
40061,1
146730,0
7688,1
178730,1
93030,0
192917,1
96031,0
39081,1
150992,0
122686,0
193641,1
90225,0
55549,0
205170,0
4468,0
229912,0
45415,1
218571,1
53646,1
36834,0
223224,0
159434,1
153317,0
55022,0
9352,0
3909,0
133192,1
182897,1
107886,0
156360,0
213392,0
154861,0
194046,1
64171,0
74583,1
115798,1
211809,0
203605,1
208579,0
213807,0
153607,0
214986,1
201336,0
26131,0
30180,0
219248,0
141826,1
28580,0
58567,0
127074,0
170682,1
203622,0
156217,1
164713,0
23585,0
234749,1
120128,1
201120,1
108938,0
94094,0
53745,0
119655,1
229663,0
140431,0
110393,1
28071,1
196945,0
126662,1
183616,0
194991,1
146122,0
221233,1
191217,0
231427,0
183357,1
182592,0
157743,0
57,0
10070,1
41064,0
130461,0
142845,1
177713,0
155836,0
175946,0
85446,1
191026,0
105624,0
15910,0
1102,0
173398,0
223695,0
143267,0
207683,0
123483,0
96676,0
192477,0
113392,0
209182,1
443,0
68171,1
99827,0
28550,0
38317,1
165794,0
227193,0
59345,1
170123,0
29003,0
204261,0
237294,0
151401,1
32001,1
173104,0
16353,0
47773,1
87388,1
17513,1
140046,1
118633,0
85113,0
2778,0
41906,0
74058,1
231322,1
138320,0
80845,0
57321,0
154892,1
160835,0
143100,1
234364,1
16960,0
122170,1
167879,0
147874,0
78804,0
48288,0
228580,0
8258,0
155314,0
30742,0
60004,0
98174,1
234252,1
97527,0
206801,0
58226,0
116340,0
181971,0
17422,0
204186,1
94175,0
105546,0
216873,1
43772,1
9951,0
91932,1
148683,0
53109,1
180195,0
65988,0
133186,1
171589,0
127377,1
81114,0
104947,0
205092,0
228796,0
132164,1
221855,0
82411,1
31211,1
109273,0
109801,0
169298,0
191999,0
210588,0
116899,0
170371,0
204298,0
109778,1
55082,0
143464,0
55659,0
41876,0
83836,0
177009,0
154480,0
158757,0
24595,0
58686,0
91551,0
57273,0
92088,0
148069,0
191181,0
2396,0
139573,1
153075,0
195303,1
25189,1
1169,1
10438,1
169720,0
155793,0
176956,0
144256,0
22695,0
208227,1
221716,1
45952,0
16542,0
233510,0
205303,1
15200,1
127612,0
103766,0
138746,0
226232,0
126753,0
177631,0
54362,0
195972,0
96977,0
68587,1
80603,0
194432,0
31615,0
46743,0
48644,0
24667,1
58585,1
56517,0
21993,0
110648,0
198829,1
52893,0
114464,0
174376,0
185141,1
203003,0
145140,0
234355,1
206791,0
58269,0
75620,0
182089,0
25700,0
39256,1
213102,0
195422,0
153767,1
101849,0
15133,0
200387,0
632,0
97934,1
153397,0
206592,1
103992,0
40442,0
117019,0
31031,0
8113,0
193994,0
232064,0
4661,0
116349,1
127996,0
200050,0
47199,0
37296,0
121333,0
167080,0
42458,1
27447,0
136911,0
157576,1
209180,1
142056,1
50272,1
10744,1
40062,0
1215,0
237573,0
63843,0
236754,1
174533,0
48588,0
31842,1
148795,1
140416,0
236209,1
91883,0
222428,0
124836,0
77369,0
195644,1
141160,1
1018,0
150439,0
225047,0
86544,1
123109,1
211409,0
134247,0
101998,0
193476,1
192749,0
158533,0
19365,0
9234,0
64630,0
3024,0
112338,0
153305,0
91968,1
220126,1
90298,1
92222,0
228159,1
238760,0
112626,1
166733,0
5647,0
119628,0
10176,1
186126,0
186192,0
156435,0
30848,0
167688,0
28451,1
20513,0
155260,1
60955,0
85423,1
97451,1
195742,0
20445,1
115149,1
170047,0
218941,0
237038,1
5037,0
25909,0
176553,0
51605,0
226979,0
145740,1
40837,0
195772,0
232215,1
34880,0
47822,0
62796,1
40905,1
5273,0
170620,0
180375,1
106978,1
83928,0
100120,0
10974,0
68838,0
147206,0
151605,0
112177,0
76323,0
221538,1
6675,0
41078,1
34519,1
228274,0
24961,0
68005,0
176357,0
120565,0
152576,1
42928,1
104804,0
221204,0
78810,0
211548,1
173242,0
31277,1
2268,0
164988,0
116563,0
185053,0
189271,0
161435,0
153212,0
63246,1
18708,0
130459,0
37833,0
99446,0
86793,0
68625,1
13924,1
125438,1
33626,0
11249,1
148064,1
68109,0
124066,0
50097,0
94977,0
101907,1
172784,0
19117,1
131309,0
182427,0
129518,0
123265,0
141058,0
59227,0
61450,0
193714,0
56342,0
45972,1
165776,0
24063,0
129787,0
41459,1
205232,0
84839,0
42184,0
157085,0
61821,0
193881,0
183696,0
10214,1
179104,0
190251,1
66694,0
153082,0
17836,0
143083,0
91367,0
84538,0
93224,0
48179,1
233735,0
143242,1
234589,0
11787,1
31960,0
40248,0
145108,1
38433,0
59304,1
4104,1
56419,0
122801,1
153827,0
203241,0
65347,1
72286,0
166444,0
239301,0
149306,0
137468,0
180528,1
70804,1
129323,0
226279,0
175663,0
43697,1
191741,0
129000,1
120465,0
109806,1
183701,0
205244,0
145094,1
150116,1
44746,0
37648,0
221714,0
169050,0
47016,1
201927,1
207150,0
190711,0
196852,0
59794,0
214219,0
237119,1
171145,0
106481,0
220168,1
234737,0
229809,0
67699,0
100098,0
111822,0
229976,0
77981,0
189881,0
164840,0
86117,0
9809,0
224259,0
30265,0
61693,1
72339,1
13980,1
229139,0
234329,0
230365,1
118679,1
111906,0
88243,1
161405,1
8786,1
139291,0
65789,0
193132,1
97915,0
66872,1
186169,0
235482,1
99511,0
174087,0
224475,1
88784,1
190380,0
158718,0
2800,0
9602,1
109706,0
89245,0
39462,0
166424,0
73315,0
155266,1
170364,0
78492,0
1055,1
37621,1
225166,0
121293,0
146788,0
35764,0
15634,0
153457,0
4606,1
88431,0
38917,1
208589,1
206752,0
85369,0
90743,1
56576,1
226149,0
45125,0
105660,0
79213,0
192977,0
71543,0
3632,1
194574,1
77250,0
57388,1
41373,1
54855,0
109812,1
126713,1
158622,0
86209,0
213763,0
81741,1
116430,0
43864,1
144458,0
2510,0
144477,0
61765,0
139850,0
198581,0
53133,0
98539,0
83906,0
226735,0
201209,0
114189,0
44586,0
141403,1
165544,0
9477,0
138218,0
41948,1
238652,1
79343,1
202300,0
176031,1
67438,1
90553,1
13533,1
177514,0
213264,1
210059,0
179654,0
228611,1
146848,0
10727,0
38603,0
179647,1
212017,0
151202,0
83951,0
97367,1
171366,0
186713,0
84194,1
87197,0
153662,0
88248,0
101278,1
92281,0
199842,0
77988,0
4160,1
174149,1
84027,0
169836,1
67897,1
134242,0
194727,1
63044,1
220862,0
62668,0
198356,0
225964,0
126445,1
183499,1
78903,0
153830,0
200822,0
220011,1
227943,1
141992,1
226524,1
66742,0
164676,0
53898,0
96111,0
20678,0
5448,0
228172,1
201317,0
89812,1
81600,1
217221,1
70552,0
36893,0
138231,0
114946,0
15069,1
22449,0
93813,0
224270,1
80693,0
86893,0
2430,0
118456,0
113417,1
194453,1
232896,1
29592,0
45659,0
72941,1
91485,0
79157,1
70871,0
38271,0
39644,1
222355,1
183885,0
132959,0
159718,1
96852,1
4752,0
156758,0
198870,0
121486,0
46263,1
59445,0
196466,0
106805,0
193558,0
82041,1
169538,0
156014,0
142627,0
110989,0
162970,0
11239,1
113286,0
116546,0
225196,0
116919,0
36616,0
129287,0
130863,0
149884,1
105460,1
21029,0
143597,0
109820,0
168646,0
106458,1
239096,1
189067,0
138982,1
188970,1
28397,0
144958,1
182435,0
70403,1
237076,0
187822,0
223877,0
82462,0
231344,0
184260,0
30173,0
75416,0
220079,0
192331,1
87523,1
153034,0
96276,0
217926,0
22989,0
163473,1
133050,0
125483,0
100153,0
165535,0
65984,0
59764,1
142587,1
35192,0
170358,0
41225,0
55391,1
187686,0
135713,1
45470,1
189228,0
71937,0
51738,0
162563,1
238248,1
82082,1
28984,0
76767,0
179620,0
181492,1
3647,1
56476,0
98225,0
38578,0
76152,0
34749,0
238855,0
61887,1
209178,1
231371,1
46744,0
146340,0
145401,1
153264,1
201444,0
228916,0
228959,1
105632,0
119744,0
112438,1
132923,0
166004,0
150858,1
206069,1
60843,1
150307,0
222269,1
127708,1
12742,1
100851,1
194693,0
225171,1
115143,0
165121,0
50252,0
61791,0
100749,0
177555,0
96924,0
129197,0
180348,1
717,0
221621,0
162320,0
30302,0
114672,0
148691,0
180163,0
234598,0
182342,0
4920,0
49957,0
231528,1
3852,0
36746,1
89083,0
58026,1
45390,0
71457,1
152820,0
152693,0
210600,0
49843,1
144618,0
194452,1
184701,0
30307,0
42250,0
125846,1
120882,0
194757,1
126132,1
91239,0
177637,1
77152,0
137523,0
98723,0
188096,0
11557,0
30960,0
22495,0
12507,0
84493,0
142749,0
217956,0
81508,0
126791,0
20149,1
25106,0
119627,0
84547,1
232413,1
101599,0
62110,0
4798,1
45356,0
11423,0
186149,0
27925,1
64240,0
90539,0
47520,0
140327,1
174275,1
202194,0
4260,1
15875,0
168263,0
155208,1
167770,0
127703,0
73742,0
192751,1
14012,0
82933,0
60429,1
211428,1
238881,0
99437,1
114866,1
204686,1
207820,0
105536,0
167062,1
57238,0
44633,0
27028,1
26618,1
38268,0
124614,0
127800,0
36305,0
167693,0
86683,0
159685,0
90466,1
152979,1
99047,0
33082,0
199439,0
90897,1
141587,0
148868,0
181104,0
161549,0
146516,0
128390,0
5432,1
119117,0
23402,0
230111,1
58829,0
157760,0
203914,1
208553,0
36046,0
213146,0
205511,0
182343,1
187046,1
67364,0
138843,0
82235,0
183900,0
60911,1
32886,0
73108,0
3567,0
98131,1
88926,1
153738,0
168000,1
224122,0
115742,1
16908,0
108137,0
78421,0
15363,0
160935,1
195626,1
221185,1
69304,0
16738,0
5678,0
27643,0
145207,0
12020,0
145488,0
232017,1
144050,0
141424,1
187525,0
149903,1
9703,0
22700,0
48409,0
77740,0
153613,1
84002,0
55679,0
138653,0
29995,1
90662,1
202837,0
73958,0
156271,0
157027,0
132083,0
179020,0
233003,1
141144,1
108535,1
147192,1
9085,1
205438,0
42447,1
142399,1
67406,0
166837,1
34454,1
128599,0
104797,0
86842,0
130939,0
104080,0
17150,0
172041,0
148761,0
46147,0
161838,0
7211,0
213779,1
181039,0
104048,0
80233,0
24010,0
38144,0
81585,1
226014,0
56594,1
3688,1
222607,0
192026,0
72509,1
87829,1
179432,1
127564,0
12568,1
220941,1
189995,1
115700,1
128098,0
13055,0
154406,0
199271,0
182934,0
131123,0
227538,1
8001,1
187385,0
190300,0
93322,0
63194,0
116039,1
67531,0
177025,0
119010,0
115684,0
206654,0
86575,0
12908,0
162142,0
181652,0
93204,0
140376,0
97061,1
207885,0
191844,0
19670,0
229328,0
205666,0
146871,0
102473,0
175587,1
34859,1
226449,0
88719,1
214197,0
224393,0
41718,0
163973,0
43451,0
33283,1
7972,0
129680,0
127306,1
186878,1
214357,1
31181,0
31037,1
216722,1
142348,0
38510,0
185994,0
143048,0
207476,1
121556,0
50750,0
14944,0
59605,0
236090,0
155529,0
237907,1
152843,0
9603,0
165878,1
40672,0
79091,0
6724,0
52650,1
186174,0
224742,0
141496,1
28399,1
176475,0
53355,1
22625,0
163129,0
205279,1
206696,1
193478,0
211603,0
15135,0
228873,0
71319,0
19177,0
56397,1
153510,1
145584,1
108261,1
45351,0
62209,1
120484,1
192225,0
197227,0
110525,0
224777,0
60476,0
219376,1
190889,0
36880,0
106570,0
137247,0
155308,1
166519,1
52584,0
20193,1
200086,0
21092,1
61485,0
49075,0
157093,0
202777,0
73937,0
136595,0
10265,1
18502,1
226853,1
220889,0
153058,0
143722,1
108736,0
80046,1
176214,0
203400,0
148,1
147655,0
123205,0
76557,0
237169,0
44086,0
157173,1
177035,0
60754,1
88179,0
146883,0
116295,0
111377,0
82231,0
191368,0
79892,1
87128,0
192057,1
98085,1
196814,0
168772,0
156866,0
160915,0
161394,0
77086,0
236721,0
210508,0
233057,1
239044,0
136866,1
170789,0
169219,1
96948,0
222406,1
184998,0
174677,0
64332,1
92725,0
206796,0
238326,0
213502,0
87366,0
193923,0
37660,0
179837,0
32576,0
148877,0
44406,1
165854,1
233754,1
220993,0
386,0
11846,0
60936,1
202831,0
194480,0
52124,0
33213,1
72271,0
2164,1
102724,0
193164,0
223581,1
171104,1
152314,1
130676,0
229799,1
238102,0
37222,0
44245,1
38594,1
161401,0
203596,0
94195,0
62862,1
182701,1
58366,0
69564,0
131724,0
237315,0
26046,1
133936,0
179912,1
14537,0
34223,0
44208,0
234247,0
2358,1
61674,0
43279,0
52437,1
14721,0
145186,1
17171,1
11361,1
14639,1
33971,0
163894,0
175926,0
157086,1
230808,1
49437,1
26885,0
163897,0
67974,1
66301,0
136194,1
194304,1
183082,0
104408,0
70739,1
27412,0
93711,1
154863,0
44057,0
127907,0
198838,1
145720,0
14814,1
193576,0
127981,0
3713,1
74450,1
23916,0
224260,1
145753,0
22013,1
99103,0
130247,0
79274,0
95485,0
96877,1
139985,0
37315,0
50520,0
164490,0
201106,0
192599,0
68222,0
231659,1
198450,0
213771,0
205071,1
153316,0
210408,1
55845,0
84161,0
238819,0
8848,1
158145,0
118530,1
104256,0
145263,0
79480,0
129240,0
75269,0
147633,1
88732,1
60345,1
164020,0
163569,0
225709,0
120098,1
38918,1
52793,0
205492,0
210358,0
157333,0
103444,1
1110,0
172464,0
87793,0
39467,1
174229,0
67647,0
87984,0
84702,1
167263,0
205659,0
191853,0
89571,1
33430,1
58031,1
189790,1
237710,0
159187,0
231079,1
155206,0
191617,0
57584,0
12429,0
95986,0
129101,1
79469,0
174570,0
189236,1
230656,0
159299,0
106986,0
36779,1
204661,1
15254,1
73627,1
218705,1
47491,1
176344,0
40274,0
54712,0
187715,0
168621,0
146197,0
85940,0
5870,0
98534,0
185235,0
99818,1
14397,1
112917,1
142182,0
37673,1
24176,1
72946,0
32349,0
125190,1
19594,0
209049,0
67549,1
84033,0
67787,0
142492,1
22060,1
234147,1
230520,0
201269,0
228385,0
116275,0
197525,0
166711,1
37528,0
111662,0
43341,0
72680,1
69224,0
96517,0
180937,0
199929,0
19377,0
185434,0
92952,0
168620,1
92778,0
36843,0
172876,0
78488,0
60200,0
202428,0
182593,0
167809,1
83617,0
92584,0
164046,1
56259,1
221717,0
194758,1
145919,0
233408,0
9634,1
188481,0
113960,0
186199,1
91164,1
123698,0
63134,0
204763,0
99577,1
70094,1
85588,0
50889,0
204858,0
125146,0
16732,1
189776,1
167282,0
233896,0
177287,0
195879,1
20912,0
98069,0
10710,0
155141,0
27532,0
164487,0
163111,0
157180,1
178290,0
34484,0
53379,1
198442,0
210663,0
143870,0
48305,0
88693,0
183553,0
216661,1
203792,0
202030,0
27163,0
73336,1
187740,0
912,0
86809,1
10656,0
165972,1
84720,0
166130,1
206682,0
77264,0
12553,0
38459,1
8101,1
51811,1
71648,0
17212,0
237496,0
146682,1
123834,0
51006,0
210786,1
136356,0
73258,0
20742,0
219591,0
136261,0
162436,0
193300,0
196251,1
86921,0
71187,0
190377,0
175270,0
168583,0
196211,0
33898,0
31898,1
333,0
49459,0
194365,0
233184,0
198217,1
15373,0
15149,0
14106,0
86610,0
11088,1
161853,0
89324,0
178004,1
176952,1
172439,0
143461,1
171287,0
108220,1
157394,1
48055,0
179243,0
174556,0
162349,0
112379,0
172753,1
107744,0
140929,0
176306,0
162509,0
46858,1
13012,1
223566,0
210748,0
67299,0
17090,0
61330,1
53420,1
168351,1
98371,0
227594,1
187178,0
63574,0
232519,1
525,1
191676,0
163755,0
91666,1
17514,1
161022,0
187619,0
16017,0
158158,0
28641,1
20080,0
188867,1
130612,0
179506,0
119236,1
35410,0
54736,1
19983,0
37261,0
108721,1
188469,0
65857,0
153848,0
127472,0
33449,0
220566,0
119044,0
28535,1
49823,0
165748,0
116355,1
34825,1
159338,0
19680,0
88189,0
198919,0
58578,0
180284,1
10484,1
231160,0
146558,1
198157,0
4085,0
48571,1
93452,0
182960,0
135513,0
199645,1
60452,1
219918,1
147908,0
90917,0
179971,0
206674,0
205451,0
90694,0
145789,0
171481,0
6573,0
113336,1
84953,0
230219,0
96923,1
216278,0
187226,0
169376,0
141923,1
70828,0
190919,0
131697,1
196804,0
146829,0
154583,1
209909,0
56418,1
103772,1
112880,0
194367,0
117758,0
21478,1
85274,0
176852,0
120809,0
24026,0
108594,0
181020,0
148703,0
141646,0
182509,0
162756,0
207550,1
193965,1
101203,0
165363,0
3045,0
207156,0
6786,0
149366,0
149568,0
44232,0
161430,0
59200,1
198975,0
79642,0
227237,0
38570,0
159268,0
120222,1
40747,0
228609,1
78794,0
105966,0
223659,0
184362,1
157791,0
129792,1
142899,1
14581,0
74845,0
123970,0
122189,0
124763,1
50330,0
61429,0
30761,0
662,0
225210,0
203524,0
89016,0
237188,0
90992,0
111302,0
81271,0
46975,0
200579,1
35054,0
184574,1
9513,0
134394,0
84603,1
24030,0
200497,0
66898,1
215294,0
68981,0
83809,1
22297,1
176013,1
104227,0
194496,1
186112,0
91942,0
7455,1
211649,0
179267,0
209710,0
5652,0
5191,1
170001,0
100106,1
22637,1
45147,1
198761,0
54893,1
77908,0
22195,0
138130,0
225001,0
234249,0
97307,0
13539,1
56844,1
17196,1
151235,1
90146,1
83841,0
138463,0
111896,0
106810,0
118701,0
78601,0
213195,0
142145,1
183791,1
238529,1
95084,0
79607,1
89409,1
66744,1
149268,0
68401,0
111122,1
10082,0
39396,1
148880,0
84058,0
196056,0
22329,0
129533,0
160925,1
147772,1
124669,0
220829,0
201283,1
175995,0
16874,0
26344,0
148910,0
18326,1
28996,0
232993,0
60484,0
129283,0
139958,1
115417,0
164626,0
218587,1
192604,1
46918,0
79440,1
136957,0
203454,0
134343,0
53425,1
231042,0
129185,0
7086,0
208277,0
181471,1
68234,1
6469,0
47953,1
79339,0
238848,0
224877,0
124637,1
202547,1
224634,0
221799,0
109162,0
139901,0
146411,0
48522,1
195650,1
140213,0
222533,0
175485,0
198615,1
98414,1
77789,0
142819,0
222348,1
136192,0
140744,0
178128,0
170205,0
27842,0
105235,0
148775,0
170541,0
176531,0
202020,0
48999,1
50481,1
18941,0
130761,0
164211,1
31908,1
178144,0
151715,0
51692,1
74899,1
67034,1
30268,1
18201,1
90895,0
166324,0
47386,0
98349,0
181686,0
210100,0
79223,1
54137,1
222385,1
101854,0
108892,1
21039,0
182974,0
32960,0
140478,0
137057,0
215723,0
66110,0
15983,0
191474,1
24197,0
103403,0
141593,0
44270,0
205680,0
127834,0
124200,1
53399,0
197845,0
236597,1
207267,1
172259,0
5810,0
91771,0
167644,0
72306,1
68363,0
70844,0
186033,0
146621,0
17907,0
43333,1
30111,0
15787,0
116335,1
108796,1
214589,0
13523,1
20770,1
60460,0
85477,1
175746,1
59175,0
158900,1
111886,0
214465,0
89391,0
67799,1
210743,1
28147,0
169400,0
77620,0
152296,1
123588,0
113151,0
218845,0
226265,0
124353,0
127636,0
95323,0
93311,0
86472,1
90195,1
92936,0
85257,0
176456,0
168342,1
138956,0
131717,1
155935,0
222730,0
20000,0
4175,0
213629,0
44091,0
106383,1
41606,1
137213,1
50495,1
79818,1
155093,1
25501,0
130109,0
178760,0
161556,1
235759,0
134086,1
52394,1
117213,0
50856,0
65107,0
91339,1
5394,1
148780,0
182621,1
150875,0
102029,0
46543,1
52825,0
156337,0
83386,0
213712,0
115366,0
16513,0
141397,0
176525,0
163037,0
154389,0
199726,0
3468,0
21632,0
42473,1
226444,1
123440,0
56839,0
197890,0
195654,0
137339,0
236388,1
127790,0
53438,0
70382,0
176783,0
209893,0
155230,1
186439,0
103379,1
18885,1
148367,0
114488,0
186382,1
123632,0
170105,1
92102,1
146613,1
157605,0
57407,1
148973,0
151683,0
85309,0
98023,0
13476,0
154564,0
87017,0
61247,1
212613,1
124760,0
229697,0
140065,0
70555,0
123600,0
130632,0
194747,1
193797,0
228603,0
102336,1
170745,0
175323,0
135482,0
134569,1
156847,1
50646,1
120116,1
70220,0
14195,0
112384,1
200556,0
118127,0
175787,0
43552,0
217953,1
146822,0
144183,0
51369,0
50868,0
14791,1
230647,0
232718,0
55650,1
167614,1
58794,0
48804,1
124870,0
10846,1
102813,0
223276,0
132515,0
193421,0
183765,0
199375,0
213605,1
104683,0
84765,0
227497,0
62131,1
115439,0
137294,1
224256,1
83772,1
217418,1
5480,1
64457,0
207231,1
175458,0
51771,1
39874,1
148013,0
188147,0
88430,1
149358,0
169944,0
203691,0
181430,1
227150,0
201026,0
84458,0
222598,1
151471,1
118053,0
106173,1
94266,0
175942,0
196130,0
164494,0
195287,0
120362,0
225219,0
133097,1
20365,0
201450,0
167051,1
36876,0
167976,0
62363,0
163278,0
71287,0
43056,0
52591,0
54224,1
24777,0
46184,1
177061,0
99308,0
238916,0
192063,1
173774,0
1953,1
234439,1
105406,1
77269,0
85289,1
210502,1
76470,0
56806,0
88871,0
19358,0
51525,0
138409,0
133889,1
61553,0
27750,0
180794,0
117960,0
104548,0
219188,0
86138,0
187916,0
6915,1
58601,1
178747,0
29585,0
190407,1
144804,0
77632,0
111414,0
85460,1
236130,1
25557,0
57962,1
49491,0
124873,0
6523,0
102561,1
236841,1
30188,1
135907,0
227699,0
130518,0
199871,1
111343,0
34808,1
210028,0
90791,0
79965,0
236069,0
184894,0
77168,0
94259,0
47219,0
137706,1
113825,0
201358,0
757,0
77394,1
135737,0
118421,0
199183,0
178945,0
56389,0
227513,1
112810,1
210896,0
185276,1
137663,0
1615,0
187142,1
29965,0
52507,1
47829,1
64870,0
205382,0
154263,0
23276,0
106572,1
203005,0
28977,0
8745,1
228776,1
189375,0
220905,0
2539,1
16701,0
128404,1
108371,1
212336,1
32106,1
201276,0
1742,0
114867,0
25056,0
58063,0
94846,0
74193,0
140928,0
140177,0
202068,0
50075,1
69482,0
72138,0
95374,1
209976,0
49725,1
29570,0
55873,1
105984,0
163949,1
216040,0
1542,0
22337,1
19534,1
237911,1
95478,1
7522,1
233560,1
180582,1
142788,1
45078,0
111318,1
224854,0
55692,0
178205,0
183233,0
66661,0
200276,1
136123,0
37582,0
46488,1
23239,0
94197,0
19070,0
130650,0
34980,1
199513,1
120160,1
191691,0
225995,0
123534,1
162348,0
36982,0
205981,0
94564,0
16400,0
31762,0
118203,0
225072,0
42745,0
182111,0
90356,0
163196,0
177688,0
209562,1
49417,0
65756,1
93889,1
191260,0
4173,1
4934,0
44677,1
213371,0
99182,1
154399,0
131171,0
204564,0
94600,0
39260,1
116284,1
131054,1
193885,1
102800,0
189787,0
49195,1
128471,1
126318,1
118358,0
42734,1
70898,1
140582,0
144868,1
212760,0
62165,0
4310,0
43848,0
95488,1
45713,0
236529,1
13217,1
171156,0
87684,1
216734,1
97671,0
77535,0
228374,1
48297,0
89009,1
205018,0
36105,0
71278,0
206596,1
93176,1
225084,0
165876,0
83091,1
19491,0
9899,0
155875,0
70242,0
41710,0
22475,1
38755,0
208583,1
193533,0
213798,0
45960,1
93609,0
71020,1
187977,0
167747,0
200841,0
32593,0
60817,0
67243,0
174433,0
94949,0
206002,0
169483,0
107601,0
206668,1
16563,0
38156,1
109438,0
37214,0
100579,0
159667,1
67419,1
95535,0
169853,0
115069,0
154672,0
24495,0
127634,0
238990,1
169322,1
184705,1
151579,1
27371,1
120678,0
177595,0
24312,0
151681,0
16137,1
154793,0
106433,0
236722,0
166796,1
72544,0
8340,1
49863,0
203212,1
63610,0
180511,1
193459,0
230015,1
165855,0
204992,1
77197,0
223293,0
105211,1
77996,0
179947,0
176738,0
64589,1
81235,1
226800,1
142564,0
128735,0
116026,0
23256,0
27016,0
49946,1
152429,0
10157,1
71025,0
96821,0
188434,1
105705,0
69384,0
145784,0
162425,1
185716,0
136943,0
115488,0
14241,0
80189,1
164260,0
221315,0
219093,1
215999,0
237463,1
84858,0
81922,0
155175,0
105552,0
117143,0
10098,1
224977,1
216348,1
26407,1
191582,0
206770,0
27376,0
156295,1
222810,0
117698,1
48773,0
154836,0
177054,1
194892,1
142578,0
4447,0
119730,1
169789,0
70876,0
174290,0
26300,0
116988,0
22697,0
